id_realizado,campanha,veiculo,data,investimento,impressoes,cliques,id_bloco,no_pacing
12884,Material Didatico,Meta Ads,2024-08-02,7608.13,1073177,1854,,False
12885,Material Didatico,Meta Ads,2024-08-03,8630.17,1332918,2566,,False
12886,Material Didatico,Meta Ads,2024-08-04,9439.94,1597307,3487,,False
12887,Material Didatico,Meta Ads,2024-08-05,8517.320000000002,1452134,3246,,False
12888,Material Didatico,Meta Ads,2024-08-06,8172.1500000000015,1314660,2883,,False
12889,Material Didatico,Meta Ads,2024-08-07,8123.69,1255399,2601,,False
12890,Material Didatico,Meta Ads,2024-08-08,7920.749999999999,1155110,2427,,False
12891,Material Didatico,Meta Ads,2024-08-09,1151.8,149146,247,,False
12892,Material Didatico,Meta Ads,2024-07-25,4066.47,438586,1286,,False
12893,Material Didatico,Meta Ads,2024-07-26,9518.48,752110,2719,,False
12894,Material Didatico,Meta Ads,2024-07-27,9456.11,718415,3014,,False
12895,Material Didatico,Meta Ads,2024-07-28,11057.14,887055,4000,,False
12896,Material Didatico,Meta Ads,2024-07-29,9592.94,818741,3536,,False
12897,Material Didatico,Meta Ads,2024-07-30,9317.7,778951,3697,,False
12898,Material Didatico,Meta Ads,2024-07-31,9989.81,737002,3494,,False
12899,Material Didatico,Meta Ads,2024-08-01,610.5699999999999,67631,295,,False
12900,Material Didatico,Meta Ads,2024-08-02,1896.09,185709,741,,False
12901,Material Didatico,Meta Ads,2024-08-03,2100.3900000000003,207559,785,,False
12902,Material Didatico,Meta Ads,2024-08-04,2336.62,239414,969,,False
12903,Material Didatico,Meta Ads,2024-08-05,2141.61,220235,925,,False
12904,Material Didatico,Meta Ads,2024-08-06,2011.61,209469,826,,False
12905,Material Didatico,Meta Ads,2024-08-07,2078.58,200673,793,,False
12906,Material Didatico,Meta Ads,2024-08-08,2014.3,196072,776,,False
12907,Material Didatico,Meta Ads,2024-08-09,314.78,17564,73,,False
12908,Members Mark,Youtube Ads,2024-07-31,45031.5351,5823384,9778,,False
12909,Members Mark,Youtube Ads,2024-08-01,1772.548,250989,446,,False
12910,Members Mark,Youtube Ads,2024-08-02,1831.1655,250168,108,,False
12911,Members Mark,Youtube Ads,2024-08-03,1832.4418,498862,9,,False
12912,Members Mark,Youtube Ads,2024-08-04,1830.6166,331893,10,,False
12913,Members Mark,Youtube Ads,2024-08-05,1829.7044,191630,15,,False
12914,Members Mark,Youtube Ads,2024-08-06,1830.6923,284478,3,,False
12915,Members Mark,Youtube Ads,2024-08-07,1831.1833,176492,7,,False
12916,Members Mark,Youtube Ads,2024-08-08,1832.7626,198309,5,,False
12917,Members Mark,Youtube Ads,2024-08-09,96.2294,10245,0,,False
12918,Members Mark,Youtube Ads,2024-07-25,766.402,34370,231,,False
12919,Members Mark,Youtube Ads,2024-07-26,2992.1088,178346,538,,False
12920,Members Mark,Youtube Ads,2024-07-27,2998.2245,142468,649,,False
12921,Members Mark,Youtube Ads,2024-07-28,2997.6614,132670,646,,False
12922,Members Mark,Youtube Ads,2024-07-29,2998.0407,116223,608,,False
12923,Members Mark,Youtube Ads,2024-07-30,2998.0048,108862,558,,False
12924,Members Mark,Youtube Ads,2024-07-31,2043.2264,63799,332,,False
12925,Members Mark,Youtube Ads,2024-08-01,635.5526,38604,178,,False
12926,Members Mark,Youtube Ads,2024-08-02,635.811,56803,217,,False
12927,Members Mark,Youtube Ads,2024-08-03,635.7225,55350,222,,False
12928,Members Mark,Youtube Ads,2024-08-04,635.1523,53932,221,,False
12929,Members Mark,Youtube Ads,2024-08-05,635.7869,48343,199,,False
12930,Members Mark,Youtube Ads,2024-08-06,635.7722,47813,153,,False
12931,Members Mark,Youtube Ads,2024-08-07,635.0767,69176,125,,False
12932,Members Mark,Youtube Ads,2024-08-08,636.7102,73359,167,,False
12933,Members Mark,Youtube Ads,2024-08-09,53.1779,5117,13,,False
12934,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-31,45084.8191,6657732,9788,,False
12935,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-01,1819.6103,252025,375,,False
12936,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-02,1828.7183,272960,62,,False
12937,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-03,1828.6252,315380,14,,False
12938,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-04,1828.3049,183374,9,,False
12939,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-05,1828.2898,164726,6,,False
12940,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-06,1830.5163,176446,10,,False
12941,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-07,1829.7574,168243,9,,False
12942,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-08,1829.4477,170106,2,,False
12943,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-09,119.1465,10596,2,,False
12944,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-25,752.2459,33397,210,,False
12945,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-26,2994.6167,159081,620,,False
12946,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-27,3002.5878,192768,698,,False
12947,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-28,2998.7662,218941,813,,False
12948,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-29,2999.8383,221694,871,,False
12949,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-30,3000.4533,229897,946,,False
12950,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-07-31,2300.3771,167577,576,,False
12951,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-01,627.4088,67713,210,,False
12952,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-02,628.1672,65209,212,,False
12953,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-03,627.6171,64192,240,,False
12954,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-04,626.7567,63177,228,,False
12955,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-05,627.3577,54104,200,,False
12956,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-06,627.6298,56557,208,,False
12957,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-07,627.3515,85315,230,,False
12958,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-08,627.6333,94670,220,,False
12959,Material Didatico Emb Economicas Novidades,Youtube Ads,2024-08-09,66.2538,8847,25,,False
12960,Material Didatico Influ,Meta Ads,2024-07-16,721.26,116404,296,,False
12961,Material Didatico Influ,Meta Ads,2024-07-17,1788.53,247028,690,,False
12962,Material Didatico Influ,Meta Ads,2024-07-18,1781.98,209691,643,,False
12963,Material Didatico Influ,Meta Ads,2024-07-19,1743.2,178757,681,,False
12964,Material Didatico Influ,Meta Ads,2024-07-20,1879.73,187573,657,,False
12965,Material Didatico Influ,Meta Ads,2024-07-21,2149.34,201439,746,,False
12966,Material Didatico Influ,Meta Ads,2024-07-22,3165.25,391438,1519,,False
12967,Material Didatico Influ,Meta Ads,2024-07-23,5586.76,686439,2383,,False
12968,Material Didatico Influ,Meta Ads,2024-07-24,7390.08,775161,3090,,False
12969,Material Didatico Influ,Meta Ads,2024-07-25,9561.76,979272,3717,,False
12970,Material Didatico Influ,Meta Ads,2024-07-26,12449.87,1356016,5194,,False
12971,Material Didatico Influ,Meta Ads,2024-07-27,13437.63,1473418,5692,,False
12972,Material Didatico Influ,Meta Ads,2024-07-28,14399.95,1567863,6086,,False
12973,Material Didatico Influ,Meta Ads,2024-07-29,19948.51,1852814,8621,,False
12974,Material Didatico Influ,Meta Ads,2024-07-30,24260.92,2007866,10396,,False
12975,Material Didatico Influ,Meta Ads,2024-07-31,23735.230000000003,1649081,9543,,False
12976,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-31,45044.1603,5698824,9876,,False
12977,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-01,1757.634,241572,315,,False
12978,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-02,1828.3886,243118,86,,False
12979,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-03,1832.2962,267853,29,,False
12980,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-04,1828.6505,383622,292,,False
12981,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-05,1829.5442,352252,273,,False
12982,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-06,1831.3978,360893,223,,False
12983,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-07,1832.3952,353168,156,,False
12984,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-08,1833.2253,347293,154,,False
12985,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-09,101.8025,18492,8,,False
12986,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-25,777.778,35298,209,,False
12987,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-26,2991.3921,150184,699,,False
12988,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-27,2996.5505,155816,632,,False
12989,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-28,2995.0508,131672,710,,False
12990,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-29,2995.7511,120590,567,,False
12991,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-30,2997.2286,109278,570,,False
12992,Material Didatico Parceiros Cashback,Youtube Ads,2024-07-31,2020.9515,68461,309,,False
12993,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-01,636.5383,40120,178,,False
12994,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-02,636.4608,52704,189,,False
12995,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-03,636.4799,58576,208,,False
12996,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-04,635.5312,67859,212,,False
12997,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-05,636.342,59542,202,,False
12998,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-06,636.5952,63668,181,,False
12999,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-07,636.063,71049,171,,False
13000,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-08,636.7962,69582,173,,False
13001,Material Didatico Parceiros Cashback,Youtube Ads,2024-08-09,52.6668,5531,17,,False
13002,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-31,44754.5187,5377351,10136,,False
13003,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-01,1830.3761,239878,388,,False
13004,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-02,1841.4065,225884,82,,False
13005,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-03,1836.7541,217663,13,,False
13006,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-04,1837.1705,261498,13,,False
13007,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-05,1836.6271,315264,7,,False
13008,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-06,1836.8582,205052,7,,False
13009,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-07,1837.4309,178328,4,,False
13010,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-08,1837.7483,182937,13,,False
13011,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-09,152.8188,15214,1,,False
13012,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-25,798.5857,35320,227,,False
13013,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-26,2985.7096,169948,600,,False
13014,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-27,2993.892,146610,716,,False
13015,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-28,2992.7267,128191,602,,False
13016,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-29,2992.7357,117049,543,,False
13017,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-30,2991.6293,103863,516,,False
13018,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-07-31,1961.7323,62244,308,,False
13019,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-01,638.2681,41712,164,,False
13020,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-02,638.391,58604,236,,False
13021,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-03,638.307,60894,219,,False
13022,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-04,637.5839,55809,217,,False
13023,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-05,638.2108,47401,188,,False
13024,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-06,638.4216,49740,165,,False
13025,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-07,637.7152,80420,129,,False
13026,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-08,639.0477,64957,190,,False
13027,Material Didatico Queridinhos So Tem No Marcas,Youtube Ads,2024-08-09,52.1621,4952,13,,False
13028,Mega*Day,Meta Ads,2023-03-09,23808.569999999992,4089046,9048,,False
13029,Mega*Day,Meta Ads,2023-04-12,19663.250000000004,4063038,8614,,False
13030,Mega*Day,Meta Ads,2023-05-24,4484.55,2078942,1992,,False
13031,Mega*Day,Meta Ads,2023-02-09,3864.0,746558,4670,,False
13032,Mega*Day,Meta Ads,2023-02-09,7728.0,1093634,11389,,False
13033,Mega*Day,Meta Ads,2023-02-09,3864.0,580125,5261,,False
13034,Mega*Day,Meta Ads,2023-02-09,1655.9999999999998,180091,2095,,False
13035,Mega*Day,Meta Ads,2023-02-09,3312.0,365881,4966,,False
13036,Mega*Day,Meta Ads,2023-02-09,1656.0,182811,2319,,False
13037,Mega*Day,Meta Ads,2023-02-09,5500.0,263587,775,,False
13038,Mega*Day,Meta Ads,2023-02-09,11000.0,518405,1466,,False
13039,Mega*Day,Meta Ads,2023-02-09,5500.0,243951,758,,False
13040,Mega*Day,Meta Ads,2023-06-07,40000.000000000015,1954820,11974,,False
13041,Mega*Day,Meta Ads,2023-02-09,6050.0,385887,2970,,False
13042,Mega*Day,Meta Ads,2023-02-09,12100.0,744694,5399,,False
13043,Mega*Day,Meta Ads,2023-02-09,6050.0,382933,2265,,False
13044,Mega*Day,Meta Ads,2023-03-09,10700.549999999996,563489,3883,,False
13045,Mega*Day,Meta Ads,2023-04-12,10700.549999999996,769360,5093,,False
13046,Mega*Day,Meta Ads,2023-05-24,11189.85,728046,7152,,False
13047,Mega*Day,Meta Ads,2023-07-12,11490.0,665390,4091,,False
13048,Mega*Day,Meta Ads,2023-07-12,6786.0,360714,2637,,False
13049,Mega*Fds,Youtube Ads,2023-04-27,141.3446,15694,45,,False
13050,Mega*Fds,Youtube Ads,2023-04-28,143.1725,22224,52,,False
13051,Mega*Fds,Youtube Ads,2023-04-29,142.3489,23901,61,,False
13052,Mega*Fds,Youtube Ads,2023-04-30,142.4219,24836,71,,False
13053,Mega*Fds,Youtube Ads,2023-05-01,141.5246,27503,85,,False
13054,Mega*Fds,Youtube Ads,2023-04-27,221.3253,25067,55,,False
13055,Mega*Fds,Youtube Ads,2023-04-28,228.0824,37937,84,,False
13056,Mega*Fds,Youtube Ads,2023-04-29,227.5722,40412,113,,False
13057,Mega*Fds,Youtube Ads,2023-04-30,227.9054,40958,121,,False
13058,Mega*Fds,Youtube Ads,2023-05-01,226.9192,44790,188,,False
13059,Mega*Fds,Youtube Ads,2023-04-27,132.759,12934,38,,False
13060,Mega*Fds,Youtube Ads,2023-04-28,135.3678,20844,45,,False
13061,Mega*Fds,Youtube Ads,2023-04-29,135.3232,22536,45,,False
13062,Mega*Fds,Youtube Ads,2023-04-30,135.1618,22994,56,,False
13063,Mega*Fds,Youtube Ads,2023-05-01,134.2485,25533,64,,False
13064,Mega*Fds,Youtube Ads,2023-04-27,69.009,7303,8,,False
13065,Mega*Fds,Youtube Ads,2023-04-28,69.8151,11714,20,,False
13066,Mega*Fds,Youtube Ads,2023-04-29,69.8571,12495,21,,False
13067,Mega*Fds,Youtube Ads,2023-04-30,69.7039,12635,26,,False
13068,Mega*Fds,Youtube Ads,2023-05-01,69.2087,13495,40,,False
13069,Mega*Fds,Youtube Ads,2023-04-27,455.82,53445,126,,False
13070,Mega*Fds,Youtube Ads,2023-04-28,493.0821,82834,166,,False
13071,Mega*Fds,Youtube Ads,2023-04-29,493.3924,87445,194,,False
13072,Mega*Fds,Youtube Ads,2023-04-30,494.4157,90082,200,,False
13073,Mega*Fds,Youtube Ads,2023-05-01,490.2809,97775,245,,False
13074,Mega*Fds,Youtube Ads,2023-04-27,516.9654,53785,161,,False
13075,Mega*Fds,Youtube Ads,2023-04-28,535.6435,78173,164,,False
13076,Mega*Fds,Youtube Ads,2023-04-29,532.8591,82687,186,,False
13077,Mega*Fds,Youtube Ads,2023-04-30,535.8053,84119,191,,False
13078,Mega*Fds,Youtube Ads,2023-05-01,534.2462,95247,262,,False
13079,Mega*Fds,Youtube Ads,2023-04-27,140.3974,17018,43,,False
13080,Mega*Fds,Youtube Ads,2023-04-28,141.106,24083,60,,False
13081,Mega*Fds,Youtube Ads,2023-04-29,140.5095,25906,63,,False
13082,Mega*Fds,Youtube Ads,2023-04-30,140.9556,26662,80,,False
13083,Mega*Fds,Youtube Ads,2023-05-01,138.9153,28626,98,,False
13084,Mega*Fds,Youtube Ads,2023-04-27,135.1791,13719,29,,False
13085,Mega*Fds,Youtube Ads,2023-04-28,139.7368,21562,39,,False
13086,Mega*Fds,Youtube Ads,2023-04-29,139.1075,25171,60,,False
13087,Mega*Fds,Youtube Ads,2023-04-30,139.0428,25710,66,,False
13088,Mega*Fds,Youtube Ads,2023-05-01,135.5832,28628,69,,False
13089,Mega*Fds,Youtube Ads,2023-04-27,242.33,27983,53,,False
13090,Mega*Fds,Youtube Ads,2023-04-28,245.3492,39016,50,,False
13091,Mega*Fds,Youtube Ads,2023-04-29,245.5382,42202,98,,False
13092,Mega*Fds,Youtube Ads,2023-04-30,246.0745,42966,101,,False
13093,Mega*Fds,Youtube Ads,2023-05-01,244.2222,47100,124,,False
13094,Mega*Fds,Youtube Ads,2023-04-27,830.5319,97506,240,,False
13095,Mega*Fds,Youtube Ads,2023-04-28,873.5131,140786,259,,False
13096,Mega*Fds,Youtube Ads,2023-04-29,873.3336,144693,334,,False
13097,Mega*Fds,Youtube Ads,2023-04-30,866.4509,148026,333,,False
13098,Mega*Fds,Youtube Ads,2023-05-01,863.1772,168830,379,,False
13099,Fortaleza,Youtube Ads,2023-04-27,287.1139,37528,103,,False
13100,Fortaleza,Youtube Ads,2023-04-28,295.3824,51481,110,,False
13101,Fortaleza,Youtube Ads,2023-04-29,295.5716,52938,141,,False
13102,Fortaleza,Youtube Ads,2023-04-30,296.1192,53935,171,,False
13103,Fortaleza,Youtube Ads,2023-05-01,294.0786,58670,214,,False
13104,Mega*Fds,Youtube Ads,2023-04-27,166.9618,21404,54,,False
13105,Mega*Fds,Youtube Ads,2023-04-28,169.2763,28820,57,,False
13106,Mega*Fds,Youtube Ads,2023-04-29,168.7505,29405,68,,False
13107,Mega*Fds,Youtube Ads,2023-04-30,168.9428,30094,74,,False
13108,Mega*Fds,Youtube Ads,2023-05-01,168.2344,32960,99,,False
13109,Mega*Fds,Youtube Ads,2023-04-27,76.4931,8907,15,,False
13110,Mega*Fds,Youtube Ads,2023-04-28,78.3142,13284,24,,False
13111,Mega*Fds,Youtube Ads,2023-04-29,78.2003,14070,25,,False
13112,Mega*Fds,Youtube Ads,2023-04-30,78.4169,14303,34,,False
13113,Mega*Fds,Youtube Ads,2023-05-01,77.292,15247,50,,False
13114,Maceio,Youtube Ads,2023-04-27,680.2096,61238,148,,False
13115,Maceio,Youtube Ads,2023-04-28,721.5785,106907,278,,False
13116,Maceio,Youtube Ads,2023-04-29,721.1716,115128,334,,False
13117,Maceio,Youtube Ads,2023-04-30,716.083,118125,360,,False
13118,Maceio,Youtube Ads,2023-05-01,718.5434,135993,415,,False
13119,Mega*Fds,Meta Ads,2023-04-27,3512.86,1504634,1360,,False
13120,Mega*Fds,Meta Ads,2023-04-28,3653.760000000001,1124278,1505,,False
13121,Mega*Fds,Meta Ads,2023-04-29,3996.6,985023,1407,,False
13122,Mega*Fds,Meta Ads,2023-04-30,4264.290000000001,959504,1596,,False
13123,Mega*Fds,Meta Ads,2023-05-01,3753.5500000000006,837031,1647,,False
13124,Mega*Fds,Youtube Ads,2023-04-27,244.3723,29369,75,,False
13125,Mega*Fds,Youtube Ads,2023-04-28,252.2776,42139,87,,False
13126,Mega*Fds,Youtube Ads,2023-04-29,252.4892,44340,90,,False
13127,Mega*Fds,Youtube Ads,2023-04-30,252.9158,45519,118,,False
13128,Mega*Fds,Youtube Ads,2023-05-01,252.159,51299,137,,False
13129,Mega*Fds,Youtube Ads,2023-04-27,198.0515,18914,46,,False
13130,Mega*Fds,Youtube Ads,2023-04-28,203.0897,30166,61,,False
13131,Mega*Fds,Youtube Ads,2023-04-29,202.3956,33218,75,,False
13132,Mega*Fds,Youtube Ads,2023-04-30,202.6689,33943,120,,False
13133,Mega*Fds,Youtube Ads,2023-05-01,199.5103,38970,101,,False
13134,Mega*Fds,Youtube Ads,2023-04-27,344.5423,42102,101,,False
13135,Mega*Fds,Youtube Ads,2023-04-28,361.7483,59458,108,,False
13136,Mega*Fds,Youtube Ads,2023-04-29,362.1293,61678,137,,False
13137,Mega*Fds,Youtube Ads,2023-04-30,363.4301,63780,155,,False
13138,Mega*Fds,Youtube Ads,2023-05-01,358.369,70308,194,,False
13139,Mega*Fds,Youtube Ads,2023-04-27,45.234,4488,9,,False
13140,Mega*Fds,Youtube Ads,2023-04-28,45.4775,7435,14,,False
13141,Mega*Fds,Youtube Ads,2023-04-29,45.4883,7808,18,,False
13142,Mega*Fds,Youtube Ads,2023-04-30,45.5019,8141,19,,False
13143,Mega*Fds,Youtube Ads,2023-05-01,45.0956,8736,40,,False
13144,Mega*Fds,Youtube Ads,2023-04-27,206.4923,27978,40,,False
13145,Mega*Fds,Youtube Ads,2023-04-28,211.5179,36299,58,,False
13146,Mega*Fds,Youtube Ads,2023-04-29,211.7037,38316,101,,False
13147,Mega*Fds,Youtube Ads,2023-04-30,212.0681,38078,82,,False
13148,Mega*Fds,Youtube Ads,2023-05-01,210.8627,42282,129,,False
13149,Mega*Fds,Youtube Ads,2023-04-27,229.7619,24427,46,,False
13150,Mega*Fds,Youtube Ads,2023-04-28,232.7876,36493,67,,False
13151,Mega*Fds,Youtube Ads,2023-04-29,232.901,39121,97,,False
13152,Mega*Fds,Youtube Ads,2023-04-30,233.1973,39734,96,,False
13153,Mega*Fds,Youtube Ads,2023-05-01,229.9751,44119,114,,False
13154,Mega*Fds,Youtube Ads,2023-04-27,367.7716,47488,97,,False
13155,Mega*Fds,Youtube Ads,2023-04-28,385.917,64629,114,,False
13156,Mega*Fds,Youtube Ads,2023-04-29,386.3412,67673,128,,False
13157,Mega*Fds,Youtube Ads,2023-04-30,387.9753,68158,147,,False
13158,Mega*Fds,Youtube Ads,2023-05-01,383.9693,74335,175,,False
13159,Mega*Fds,Youtube Ads,2023-04-27,566.8673,70724,166,,False
13160,Mega*Fds,Youtube Ads,2023-04-28,614.5357,104128,242,,False
13161,Mega*Fds,Youtube Ads,2023-04-29,614.2964,105946,220,,False
13162,Mega*Fds,Youtube Ads,2023-04-30,615.2186,108901,253,,False
13163,Mega*Fds,Youtube Ads,2023-05-01,609.7877,122497,366,,False
13164,Mega*Fds,Youtube Ads,2023-04-27,191.5534,19118,57,,False
13165,Mega*Fds,Youtube Ads,2023-04-28,197.2166,29695,61,,False
13166,Mega*Fds,Youtube Ads,2023-04-29,196.9272,32287,61,,False
13167,Mega*Fds,Youtube Ads,2023-04-30,197.1882,33019,71,,False
13168,Mega*Fds,Youtube Ads,2023-05-01,194.9802,36590,82,,False
13169,Mega*Fds,Youtube Ads,2023-04-27,318.1092,35959,89,,False
13170,Mega*Fds,Youtube Ads,2023-04-28,326.9151,52401,123,,False
13171,Mega*Fds,Youtube Ads,2023-04-29,326.627,55552,132,,False
13172,Mega*Fds,Youtube Ads,2023-04-30,327.633,56528,121,,False
13173,Mega*Fds,Youtube Ads,2023-05-01,325.7389,63222,169,,False
13174,Mega*Fds,Youtube Ads,2023-04-27,5230.827,568613,1350,,False
13175,Mega*Fds,Youtube Ads,2023-04-28,5540.6638,932536,1918,,False
13176,Mega*Fds,Youtube Ads,2023-04-29,5476.9876,997840,2210,,False
13177,Mega*Fds,Youtube Ads,2023-04-30,5554.9963,991998,2364,,False
13178,Mega*Fds,Youtube Ads,2023-05-01,5504.6387,1156105,2851,,False
13179,Mega*Fds,Youtube Ads,2023-04-27,212.5803,24012,54,,False
13180,Mega*Fds,Youtube Ads,2023-04-28,216.4988,33760,90,,False
13181,Mega*Fds,Youtube Ads,2023-04-29,216.6853,36142,104,,False
13182,Mega*Fds,Youtube Ads,2023-04-30,217.0642,36280,76,,False
13183,Mega*Fds,Youtube Ads,2023-05-01,215.5864,39724,97,,False
13184,Mega*Fds,Youtube Ads,2023-04-27,119.6193,13210,43,,False
13185,Mega*Fds,Youtube Ads,2023-04-28,128.0782,21643,57,,False
13186,Mega*Fds,Youtube Ads,2023-04-29,127.4243,23154,52,,False
13187,Mega*Fds,Youtube Ads,2023-04-30,127.7188,23821,77,,False
13188,Mega*Fds,Youtube Ads,2023-05-01,126.9725,26186,105,,False
13189,Mega*Fds,Youtube Ads,2023-04-27,150.6542,18254,31,,False
13190,Mega*Fds,Youtube Ads,2023-04-28,152.196,26597,41,,False
13191,Mega*Fds,Youtube Ads,2023-04-29,151.1478,26807,57,,False
13192,Mega*Fds,Youtube Ads,2023-04-30,151.5123,27375,70,,False
13193,Mega*Fds,Youtube Ads,2023-05-01,150.2384,31058,88,,False
13194,Mega*Fds,Youtube Ads,2023-05-25,67.9829,6333,34,,False
13195,Mega*Fds,Youtube Ads,2023-05-26,68.1731,8458,33,,False
13196,Mega*Fds,Youtube Ads,2023-05-27,68.2388,8914,62,,False
13197,Mega*Fds,Youtube Ads,2023-05-28,68.0243,8532,63,,False
13198,Mega*Fds,Youtube Ads,2023-05-25,163.4241,14167,81,,False
13199,Mega*Fds,Youtube Ads,2023-05-26,163.2778,19441,136,,False
13200,Mega*Fds,Youtube Ads,2023-05-27,163.2403,20385,155,,False
13201,Mega*Fds,Youtube Ads,2023-05-28,163.0031,19301,145,,False
13202,Mega*Fds,Youtube Ads,2023-05-25,95.073,7262,43,,False
13203,Mega*Fds,Youtube Ads,2023-05-26,96.2813,10289,60,,False
13204,Mega*Fds,Youtube Ads,2023-05-27,96.3355,11433,90,,False
13205,Mega*Fds,Youtube Ads,2023-05-28,95.9426,10634,83,,False
13206,Mega*Fds,Youtube Ads,2023-05-25,37.7127,3452,15,,False
13207,Mega*Fds,Youtube Ads,2023-05-26,38.8093,4778,22,,False
13208,Mega*Fds,Youtube Ads,2023-05-27,38.7279,5196,29,,False
13209,Mega*Fds,Youtube Ads,2023-05-28,38.5664,4827,38,,False
13210,Mega*Fds,Youtube Ads,2023-05-25,316.0989,35616,130,,False
13211,Mega*Fds,Youtube Ads,2023-05-26,316.2137,46511,135,,False
13212,Mega*Fds,Youtube Ads,2023-05-27,316.252,49261,147,,False
13213,Mega*Fds,Youtube Ads,2023-05-28,316.6385,52226,132,,False
13214,Mega*Fds,Youtube Ads,2023-05-25,365.7168,23972,151,,False
13215,Mega*Fds,Youtube Ads,2023-05-26,365.5286,32424,213,,False
13216,Mega*Fds,Youtube Ads,2023-05-27,365.2539,30712,262,,False
13217,Mega*Fds,Youtube Ads,2023-05-28,364.6012,27376,246,,False
13218,Mega*Fds,Youtube Ads,2023-05-25,113.7236,8366,53,,False
13219,Mega*Fds,Youtube Ads,2023-05-26,114.0316,12565,93,,False
