entrega_id,campaign_name,Campanha,Veiculo,campanha_veiculo,Modalidade,Objetivo,Publico,data,investimento_realizado,impressoes_realizadas,cliques_realizados,dentro_do_plano,motivo_fora
16252,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-06-30,275.69,79675,120,True,dentro do plano
16253,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-01,201.67,74370,91,True,dentro do plano
16254,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-02,243.96,97664,124,True,dentro do plano
16255,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-03,223.9,93378,117,True,dentro do plano
16256,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-04,233.15,83440,89,True,dentro do plano
16257,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-05,207.22,72616,83,True,dentro do plano
16258,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-06,246.73,83271,107,True,dentro do plano
16259,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-07,256.9,89253,136,True,dentro do plano
16260,Marcasfilial_filial_trade_freeshop_socios_alcance_base_2406,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Alcance,Socios,2024-07-08,204.47,79042,96,True,dentro do plano
16261,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-12,1875.41,177903,3081,False,data fora da janela
16262,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-13,2235.21,215650,4135,False,data fora da janela
16263,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-14,2153.73,205801,4639,False,data fora da janela
16264,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-15,2135.67,170898,3457,False,data fora da janela
16265,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-16,2115.58,156276,2613,False,data fora da janela
16266,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-17,2247.42,170106,2737,False,data fora da janela
16267,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-18,2397.8,180501,2868,False,data fora da janela
16268,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-19,2146.44,178727,2553,False,data fora da janela
16269,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-20,2192.25,194680,2945,False,data fora da janela
16270,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-21,2147.28,199413,2830,False,data fora da janela
16271,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-22,1865.98,183081,2257,False,data fora da janela
16272,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-23,1894.14,149765,1957,False,data fora da janela
16273,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-24,2389.85,171559,1992,False,data fora da janela
16274,Marcasfilial_filial_trade_freeshop_socios_trafego_base_2306_07a25_nacional,Freeshop,Meta Ads,Freeshop | Meta Ads,Trade,Trafego,Socios,2023-06-25,2203.24,181110,1960,False,data fora da janela
16275,Marcasfilial_filial_trade_glenlivet_socios_trafego_base_2308,Glenlivet,Meta Ads,Glenlivet | Meta Ads,Trade,Trafego,Socios,2023-08-01,1556.29,108783,2747,False,campanha sem plano
16276,Marcasfilial_filial_trade_glenlivet_socios_trafego_base_2308,Glenlivet,Meta Ads,Glenlivet | Meta Ads,Trade,Trafego,Socios,2023-08-02,2896.64,207703,3424,False,campanha sem plano
16277,Marcasfilial_filial_trade_glenlivet_socios_trafego_base_2308,Glenlivet,Meta Ads,Glenlivet | Meta Ads,Trade,Trafego,Socios,2023-08-03,2879.65,210930,2311,False,campanha sem plano
16278,Marcasfilial_filial_trade_glenlivet_socios_trafego_base_2308,Glenlivet,Meta Ads,Glenlivet | Meta Ads,Trade,Trafego,Socios,2023-08-04,2667.42,204895,1795,False,campanha sem plano
16279,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-15,704.97,244328,274,False,campanha sem plano
16280,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-16,155.70999999999998,50283,57,False,campanha sem plano
16281,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-17,10.69,7180,4,False,campanha sem plano
16282,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-18,10.45,6534,3,False,campanha sem plano
16283,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-19,11.2,6710,7,False,campanha sem plano
16284,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-20,11.13,7731,2,False,campanha sem plano
16285,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-21,11.98,9067,5,False,campanha sem plano
16286,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-22,10.2,7913,6,False,campanha sem plano
16287,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-23,10.73,7174,7,False,campanha sem plano
16288,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-24,10.27,6698,7,False,campanha sem plano
16289,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-25,10.45,6242,4,False,campanha sem plano
16290,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-26,9.9,6079,5,False,campanha sem plano
16291,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-27,10.6,6709,9,False,campanha sem plano
16292,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-28,11.2,7732,5,False,campanha sem plano
16293,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-29,9.71,7085,6,False,campanha sem plano
16294,Marcasfilial_filial_trade_granut_socios_alcance_base_2404,Granut,Meta Ads,Granut | Meta Ads,Trade,Alcance,Socios,2024-04-30,8.73,5838,5,False,campanha sem plano
16295,Marcasfilial_filial_trade_hora-do-cafe_socios_alcance_base_2404,Hora Do Cafe,Meta Ads,Hora Do Cafe | Meta Ads,Trade,Alcance,Socios,2024-04-25,563.15,166970,180,False,campanha sem plano
16296,Marcasfilial_filial_trade_hora-do-cafe_socios_alcance_base_2404,Hora Do Cafe,Meta Ads,Hora Do Cafe | Meta Ads,Trade,Alcance,Socios,2024-04-26,798.66,216301,245,False,campanha sem plano
16297,Marcasfilial_filial_trade_hora-do-cafe_socios_alcance_base_2404,Hora Do Cafe,Meta Ads,Hora Do Cafe | Meta Ads,Trade,Alcance,Socios,2024-04-27,845.79,218621,244,False,campanha sem plano
16298,Marcasfilial_filial_trade_hora-do-cafe_socios_alcance_base_2404,Hora Do Cafe,Meta Ads,Hora Do Cafe | Meta Ads,Trade,Alcance,Socios,2024-04-28,792.4,223365,304,False,campanha sem plano
16299,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-15,690.37,58928,708,False,campanha sem plano
16300,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-16,1629.07,144468,1633,False,campanha sem plano
16301,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-17,1722.21,175623,1410,False,campanha sem plano
16302,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-18,1694.11,210360,1540,False,campanha sem plano
16303,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-19,1651.66,202119,1509,False,campanha sem plano
16304,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-20,1549.1799999999998,174570,1403,False,campanha sem plano
16305,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-21,1964.15,188665,1550,False,campanha sem plano
16306,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-22,1904.69,198984,1454,False,campanha sem plano
16307,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-23,2155.56,220159,1561,False,campanha sem plano
16308,Marcasfilial_filial_trade_hora-do-gin_socios_trafego_base_2309,Hora Do Gin,Meta Ads,Hora Do Gin | Meta Ads,Trade,Trafego,Socios,2023-09-24,2039.0,233887,1511,False,campanha sem plano
16309,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-25,440.38,84324,43,False,campanha sem plano
16310,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-26,735.45,143535,108,False,campanha sem plano
16311,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-27,758.78,107788,91,False,campanha sem plano
16312,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-28,846.01,89200,95,False,campanha sem plano
16313,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-29,883.18,92767,88,False,campanha sem plano
16314,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-30,798.95,38498,73,False,campanha sem plano
16315,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2310,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-10-31,537.25,56545,89,False,campanha sem plano
16316,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-11-27,304.59,93124,50,False,campanha sem plano
16317,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-11-28,286.71,88849,68,False,campanha sem plano
16318,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-11-29,266.21,73894,54,False,campanha sem plano
16319,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-11-30,137.53,28539,29,False,campanha sem plano
16320,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-01,280.05,76955,61,False,campanha sem plano
16321,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-02,293.01,72714,40,False,campanha sem plano
16322,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-03,318.57,73919,54,False,campanha sem plano
16323,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-04,307.14,74403,58,False,campanha sem plano
16324,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-05,280.88,65517,68,False,campanha sem plano
16325,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-06,275.02,51897,52,False,campanha sem plano
16326,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-07,290.7,43600,48,False,campanha sem plano
16327,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-08,302.5,61591,51,False,campanha sem plano
16328,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-09,311.2,67515,59,False,campanha sem plano
16329,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-10,328.74,71205,63,False,campanha sem plano
16330,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-11,305.24,77990,53,False,campanha sem plano
16331,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-12,249.31,57708,56,False,campanha sem plano
16332,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-13,276.48,52116,50,False,campanha sem plano
16333,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-14,292.32,49538,42,False,campanha sem plano
16334,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-15,299.54,57295,35,False,campanha sem plano
16335,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-16,308.93,64335,61,False,campanha sem plano
16336,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-17,326.54,71861,68,False,campanha sem plano
16337,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-18,303.34,79315,73,False,campanha sem plano
16338,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-19,270.59,67154,70,False,campanha sem plano
16339,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-20,253.66,50942,61,False,campanha sem plano
16340,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-21,284.15,51058,52,False,campanha sem plano
16341,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-22,289.27,55689,67,False,campanha sem plano
16342,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-23,297.33,59758,53,False,campanha sem plano
16343,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-24,322.53,65759,58,False,campanha sem plano
16344,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-25,56.11,13919,33,False,campanha sem plano
16345,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-26,243.86,100092,84,False,campanha sem plano
16346,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-27,308.74,101632,93,False,campanha sem plano
16347,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-28,326.82,80509,64,False,campanha sem plano
16348,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-29,335.13,81817,88,False,campanha sem plano
16349,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-30,350.18,87138,85,False,campanha sem plano
16350,Marcasfilial_filial_trade_inseticidas_socios_alcance_base_2311,Inseticidas,Meta Ads,Inseticidas | Meta Ads,Trade,Alcance,Socios,2023-12-31,312.12,82639,63,False,campanha sem plano
16351,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-09,200.18,91753,57,False,campanha sem plano
16352,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-10,243.04,78224,42,False,campanha sem plano
16353,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-11,261.76,79305,43,False,campanha sem plano
16354,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-12,264.69,67426,56,False,campanha sem plano
16355,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-13,266.79,65785,45,False,campanha sem plano
16356,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-14,280.62,70312,53,False,campanha sem plano
16357,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-15,267.6,59901,43,False,campanha sem plano
16358,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-16,255.11,59637,35,False,campanha sem plano
16359,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-17,237.86,55218,55,False,campanha sem plano
16360,Marcasfilial_filial_trade_inverno-perfumaria_socios_alcance_base_2404,Inverno Perfumaria,Meta Ads,Inverno Perfumaria | Meta Ads,Trade,Alcance,Socios,2024-04-18,222.35,49396,53,False,campanha sem plano
16361,Marcasfilial_filial_trade_lindt-pascoa_socios_alcance_base_2403,Lindt Pascoa,Meta Ads,Lindt Pascoa | Meta Ads,Trade,Alcance,Socios,2024-03-26,90.83,48118,60,False,campanha sem plano
16362,Marcasfilial_filial_trade_lindt-pascoa_socios_alcance_base_2403,Lindt Pascoa,Meta Ads,Lindt Pascoa | Meta Ads,Trade,Alcance,Socios,2024-03-27,190.18,92773,152,False,campanha sem plano
16363,Marcasfilial_filial_trade_lindt-pascoa_socios_alcance_base_2403,Lindt Pascoa,Meta Ads,Lindt Pascoa | Meta Ads,Trade,Alcance,Socios,2024-03-28,180.81,77698,118,False,campanha sem plano
16364,Marcasfilial_filial_trade_lindt-pascoa_socios_alcance_base_2403,Lindt Pascoa,Meta Ads,Lindt Pascoa | Meta Ads,Trade,Alcance,Socios,2024-03-29,193.63,80203,152,False,campanha sem plano
16365,Marcasfilial_filial_trade_lindt-pascoa_socios_alcance_base_2403,Lindt Pascoa,Meta Ads,Lindt Pascoa | Meta Ads,Trade,Alcance,Socios,2024-03-30,176.93,73512,146,False,campanha sem plano
16366,Marcasfilial_filial_trade_lindt-pascoa_socios_alcance_base_2403,Lindt Pascoa,Meta Ads,Lindt Pascoa | Meta Ads,Trade,Alcance,Socios,2024-03-31,167.62,74697,128,False,campanha sem plano
16367,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-06,84.07,38401,45,False,campanha sem plano
16368,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-07,221.41,78439,74,False,campanha sem plano
16369,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-08,215.0,81756,65,False,campanha sem plano
16370,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-09,226.42,84607,65,False,campanha sem plano
16371,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-10,246.46,85973,75,False,campanha sem plano
16372,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-11,230.15,82109,64,False,campanha sem plano
16373,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-12,229.36,66396,66,False,campanha sem plano
16374,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-13,227.23,58146,58,False,campanha sem plano
16375,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-14,215.77,52622,67,False,campanha sem plano
16376,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-15,203.02,46319,55,False,campanha sem plano
16377,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-16,214.15,48524,57,False,campanha sem plano
16378,Marcasfilial_filial_trade_Marcasung_socios_alcance_base_2403,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Alcance,Socios,2024-03-17,186.96,45855,64,False,campanha sem plano
16379,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-22,243.65,13664,127,False,campanha sem plano
16380,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-23,604.9,31414,716,False,campanha sem plano
16381,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-24,686.09,36670,767,False,campanha sem plano
16382,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-25,620.15,45476,705,False,campanha sem plano
16383,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-26,623.97,49439,675,False,campanha sem plano
16384,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-27,566.0,41057,586,False,campanha sem plano
16385,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-28,567.78,36218,542,False,campanha sem plano
