Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,real_id
Realizado,Marcasfilial_filial_regular_inauguracao*granja*viana_display_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja*Viana,759,2023-04-30,,,,440055,863.0388,Regular,Alcance,Nao Socios,Youtube Ads,12507
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,541,2023-04-20,,,,382679,1705.43,Regular,Alcance,Nao Socios,Meta Ads,12508
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,576,2023-04-21,,,,242884,1807.78,Regular,Alcance,Nao Socios,Meta Ads,12509
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,440,2023-04-22,,,,147111,1910.52,Regular,Alcance,Nao Socios,Meta Ads,12510
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,167,2023-04-23,,,,54608,734.73,Regular,Alcance,Nao Socios,Meta Ads,12511
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,311,2023-04-24,,,,75918,1721.36,Regular,Alcance,Nao Socios,Meta Ads,12512
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,295,2023-04-25,,,,83187,2086.96,Regular,Alcance,Nao Socios,Meta Ads,12513
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,247,2023-04-26,,,,47597,2071.23,Regular,Alcance,Nao Socios,Meta Ads,12514
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,578,2023-04-27,,,,312306,2317.21,Regular,Alcance,Nao Socios,Meta Ads,12515
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,592,2023-04-28,,,,232377,2085.73,Regular,Alcance,Nao Socios,Meta Ads,12516
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,512,2023-04-29,,,,174641,2255.87,Regular,Alcance,Nao Socios,Meta Ads,12517
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,401,2023-04-30,,,,127911,2363.18,Regular,Alcance,Nao Socios,Meta Ads,12518
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,187,2023-05-03,,,,183806,427.25,Regular,Alcance,Nao Socios,Meta Ads,12519
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,305,2023-05-04,,,,205217,685.26,Regular,Alcance,Nao Socios,Meta Ads,12520
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,235,2023-05-05,,,,141689,716.68,Regular,Alcance,Nao Socios,Meta Ads,12521
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,223,2023-05-06,,,,113278,741.64,Regular,Alcance,Nao Socios,Meta Ads,12522
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,227,2023-05-07,,,,98348,792.23,Regular,Alcance,Nao Socios,Meta Ads,12523
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,188,2023-05-08,,,,79675,739.91,Regular,Alcance,Nao Socios,Meta Ads,12524
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,185,2023-05-09,,,,87103,701.46,Regular,Alcance,Nao Socios,Meta Ads,12525
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,233,2023-05-10,,,,155477,772.57,Regular,Alcance,Nao Socios,Meta Ads,12526
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,249,2023-05-11,,,,169815,698.85,Regular,Alcance,Nao Socios,Meta Ads,12527
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,247,2023-05-12,,,,144720,720.7,Regular,Alcance,Nao Socios,Meta Ads,12528
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,205,2023-05-13,,,,123042,754.93,Regular,Alcance,Nao Socios,Meta Ads,12529
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,210,2023-05-14,,,,117691,810.91,Regular,Alcance,Nao Socios,Meta Ads,12530
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,204,2023-05-15,,,,96769,722.37,Regular,Alcance,Nao Socios,Meta Ads,12531
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,198,2023-05-16,,,,79456,698.67,Regular,Alcance,Nao Socios,Meta Ads,12532
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,214,2023-05-17,,,,111183,777.31,Regular,Alcance,Nao Socios,Meta Ads,12533
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,283,2023-05-18,,,,158370,723.88,Regular,Alcance,Nao Socios,Meta Ads,12534
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,218,2023-05-19,,,,116523,638.55,Regular,Alcance,Nao Socios,Meta Ads,12535
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,209,2023-05-20,,,,120860,743.02,Regular,Alcance,Nao Socios,Meta Ads,12536
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,214,2023-05-21,,,,121144,732.24,Regular,Alcance,Nao Socios,Meta Ads,12537
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,192,2023-05-22,,,,103478,742.9,Regular,Alcance,Nao Socios,Meta Ads,12538
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,198,2023-05-23,,,,91560,776.79,Regular,Alcance,Nao Socios,Meta Ads,12539
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,215,2023-05-24,,,,117402,774.04,Regular,Alcance,Nao Socios,Meta Ads,12540
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,297,2023-05-25,,,,141707,737.69,Regular,Alcance,Nao Socios,Meta Ads,12541
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,275,2023-05-26,,,,122892,700.6500000000001,Regular,Alcance,Nao Socios,Meta Ads,12542
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,277,2023-05-27,,,,125040,768.05,Regular,Alcance,Nao Socios,Meta Ads,12543
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,366,2023-05-28,,,,123485,737.34,Regular,Alcance,Nao Socios,Meta Ads,12544
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,341,2023-05-29,,,,100702,682.2,Regular,Alcance,Nao Socios,Meta Ads,12545
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,353,2023-05-30,,,,99790,836.5,Regular,Alcance,Nao Socios,Meta Ads,12546
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,279,2023-05-31,,,,99610,705.41,Regular,Alcance,Nao Socios,Meta Ads,12547
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,261,2023-06-01,,,,200850,524.99,Regular,Alcance,Nao Socios,Meta Ads,12548
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,325,2023-06-02,,,,171799,594.85,Regular,Alcance,Nao Socios,Meta Ads,12549
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,429,2023-06-03,,,,184335,865.26,Regular,Alcance,Nao Socios,Meta Ads,12550
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,333,2023-06-04,,,,132771,802.49,Regular,Alcance,Nao Socios,Meta Ads,12551
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,301,2023-06-05,,,,96749,813.43,Regular,Alcance,Nao Socios,Meta Ads,12552
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,286,2023-06-06,,,,75608,814.0,Regular,Alcance,Nao Socios,Meta Ads,12553
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,244,2023-06-07,,,,64585,809.55,Regular,Alcance,Nao Socios,Meta Ads,12554
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,364,2023-06-08,,,,202208,911.14,Regular,Alcance,Nao Socios,Meta Ads,12555
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,367,2023-06-09,,,,160035,896.04,Regular,Alcance,Nao Socios,Meta Ads,12556
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,353,2023-06-10,,,,172087,886.69,Regular,Alcance,Nao Socios,Meta Ads,12557
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,391,2023-06-11,,,,145728,865.9,Regular,Alcance,Nao Socios,Meta Ads,12558
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,320,2023-06-12,,,,124230,794.81,Regular,Alcance,Nao Socios,Meta Ads,12559
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,294,2023-06-13,,,,100377,792.18,Regular,Alcance,Nao Socios,Meta Ads,12560
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,269,2023-06-14,,,,100001,793.13,Regular,Alcance,Nao Socios,Meta Ads,12561
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,359,2023-06-15,,,,166619,861.77,Regular,Alcance,Nao Socios,Meta Ads,12562
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,263,2023-06-16,,,,131215,811.8,Regular,Alcance,Nao Socios,Meta Ads,12563
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,350,2023-06-17,,,,146798,880.95,Regular,Alcance,Nao Socios,Meta Ads,12564
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,373,2023-06-18,,,,136089,873.96,Regular,Alcance,Nao Socios,Meta Ads,12565
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,286,2023-06-19,,,,105982,770.89,Regular,Alcance,Nao Socios,Meta Ads,12566
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,308,2023-06-20,,,,99439,859.39,Regular,Alcance,Nao Socios,Meta Ads,12567
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao*Granja,281,2023-06-21,,,,87281,786.78,Regular,Alcance,Nao Socios,Meta Ads,12568
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,135,2023-05-01,,,,63903,556.8198,Regular,Alcance,Nao Socios,Youtube Ads,12569
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,194,2023-05-02,,,,97487,553.8959,Regular,Alcance,Nao Socios,Youtube Ads,12570
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,170,2023-05-03,,,,94107,556.0055,Regular,Alcance,Nao Socios,Youtube Ads,12571
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,173,2023-05-04,,,,92021,580.8319,Regular,Alcance,Nao Socios,Youtube Ads,12572
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,173,2023-05-05,,,,86424,555.6511,Regular,Alcance,Nao Socios,Youtube Ads,12573
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,172,2023-05-06,,,,89856,556.6648,Regular,Alcance,Nao Socios,Youtube Ads,12574
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,150,2023-05-07,,,,89756,556.1712,Regular,Alcance,Nao Socios,Youtube Ads,12575
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,137,2023-05-08,,,,79765,555.7696,Regular,Alcance,Nao Socios,Youtube Ads,12576
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,139,2023-05-09,,,,79705,556.2349,Regular,Alcance,Nao Socios,Youtube Ads,12577
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,133,2023-05-10,,,,79367,552.8076,Regular,Alcance,Nao Socios,Youtube Ads,12578
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,133,2023-05-11,,,,77950,572.3665,Regular,Alcance,Nao Socios,Youtube Ads,12579
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,106,2023-05-12,,,,75238,561.6211,Regular,Alcance,Nao Socios,Youtube Ads,12580
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,144,2023-05-13,,,,80225,555.6924,Regular,Alcance,Nao Socios,Youtube Ads,12581
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,123,2023-05-14,,,,78363,555.6145,Regular,Alcance,Nao Socios,Youtube Ads,12582
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,129,2023-05-15,,,,76713,554.6927,Regular,Alcance,Nao Socios,Youtube Ads,12583
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,138,2023-05-16,,,,79130,555.674,Regular,Alcance,Nao Socios,Youtube Ads,12584
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,157,2023-05-17,,,,77927,555.6471,Regular,Alcance,Nao Socios,Youtube Ads,12585
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,134,2023-05-18,,,,79932,555.267,Regular,Alcance,Nao Socios,Youtube Ads,12586
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,140,2023-05-19,,,,82521,555.37,Regular,Alcance,Nao Socios,Youtube Ads,12587
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,150,2023-05-20,,,,87856,555.8954,Regular,Alcance,Nao Socios,Youtube Ads,12588
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,193,2023-05-21,,,,86341,555.9017,Regular,Alcance,Nao Socios,Youtube Ads,12589
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,139,2023-05-22,,,,83809,555.7164,Regular,Alcance,Nao Socios,Youtube Ads,12590
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,140,2023-05-23,,,,84246,555.7,Regular,Alcance,Nao Socios,Youtube Ads,12591
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,139,2023-05-24,,,,84238,555.6731,Regular,Alcance,Nao Socios,Youtube Ads,12592
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,170,2023-05-25,,,,78838,555.3714,Regular,Alcance,Nao Socios,Youtube Ads,12593
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,191,2023-05-26,,,,77460,555.4719,Regular,Alcance,Nao Socios,Youtube Ads,12594
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,225,2023-05-27,,,,78654,556.4723,Regular,Alcance,Nao Socios,Youtube Ads,12595
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,214,2023-05-28,,,,79702,557.0782,Regular,Alcance,Nao Socios,Youtube Ads,12596
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,167,2023-05-29,,,,75229,557.8821,Regular,Alcance,Nao Socios,Youtube Ads,12597
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,164,2023-05-30,,,,73830,557.8619,Regular,Alcance,Nao Socios,Youtube Ads,12598
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2305_01a31_na,Inauguracao*Granja,228,2023-05-31,,,,73654,558.6817,Regular,Alcance,Nao Socios,Youtube Ads,12599
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,585,2023-06-05,,,,162684,390.0619,Regular,Alcance,Nao Socios,Youtube Ads,12600
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,269,2023-06-06,,,,134367,357.41060000000004,Regular,Alcance,Nao Socios,Youtube Ads,12601
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,241,2023-06-07,,,,129762,356.90329999999994,Regular,Alcance,Nao Socios,Youtube Ads,12602
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,314,2023-06-08,,,,130376,364.6268,Regular,Alcance,Nao Socios,Youtube Ads,12603
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,320,2023-06-09,,,,130143,368.2024,Regular,Alcance,Nao Socios,Youtube Ads,12604
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,368,2023-06-10,,,,132956,367.0833,Regular,Alcance,Nao Socios,Youtube Ads,12605
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,343,2023-06-11,,,,130211,364.8816,Regular,Alcance,Nao Socios,Youtube Ads,12606
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,330,2023-06-12,,,,137273,363.8227,Regular,Alcance,Nao Socios,Youtube Ads,12607
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,303,2023-06-13,,,,133647,361.8486,Regular,Alcance,Nao Socios,Youtube Ads,12608
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,286,2023-06-14,,,,131212,359.1393,Regular,Alcance,Nao Socios,Youtube Ads,12609
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,250,2023-06-15,,,,131712,356.0657,Regular,Alcance,Nao Socios,Youtube Ads,12610
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,271,2023-06-16,,,,128586,352.7732,Regular,Alcance,Nao Socios,Youtube Ads,12611
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,352,2023-06-17,,,,119850,349.5356,Regular,Alcance,Nao Socios,Youtube Ads,12612
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,364,2023-06-18,,,,118491,345.156,Regular,Alcance,Nao Socios,Youtube Ads,12613
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,271,2023-06-19,,,,123497,340.6714,Regular,Alcance,Nao Socios,Youtube Ads,12614
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,252,2023-06-20,,,,116235,333.4689,Regular,Alcance,Nao Socios,Youtube Ads,12615
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_05a21_na,Inauguracao*Granja,239,2023-06-21,,,,110680,316.2115,Regular,Alcance,Nao Socios,Youtube Ads,12616
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,147,2023-06-21,,,,43884,434.7281,Regular,Alcance,Nao Socios,Youtube Ads,12617
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,74,2023-06-22,,,,28001,274.4974,Regular,Alcance,Nao Socios,Youtube Ads,12618
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,89,2023-06-23,,,,27531,237.7038,Regular,Alcance,Nao Socios,Youtube Ads,12619
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,124,2023-06-24,,,,25503,235.3375,Regular,Alcance,Nao Socios,Youtube Ads,12620
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,102,2023-06-25,,,,23938,234.7079,Regular,Alcance,Nao Socios,Youtube Ads,12621
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,98,2023-06-26,,,,25816,235.0763,Regular,Alcance,Nao Socios,Youtube Ads,12622
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,86,2023-06-27,,,,25150,237.2034,Regular,Alcance,Nao Socios,Youtube Ads,12623
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,78,2023-06-28,,,,24040,234.193,Regular,Alcance,Nao Socios,Youtube Ads,12624
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,91,2023-06-29,,,,23637,236.7498,Regular,Alcance,Nao Socios,Youtube Ads,12625
Realizado,Marcasfilial_filial_regular_inauguracao*granja_nsocios_alcance_interesses_2306_21a30_na,Inauguracao*Granja,95,2023-06-30,,,,23340,231.9865,Regular,Alcance,Nao Socios,Youtube Ads,12626
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_alcance_interesses_2306_22a30_na,Inauguracao*Granja,58,2023-06-22,,,,6694,179.98,Regular,Alcance,Socios,Meta Ads,12627
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_alcance_interesses_2306_22a30_na,Inauguracao*Granja,68,2023-06-23,,,,4685,355.96,Regular,Alcance,Socios,Meta Ads,12628
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_alcance_interesses_2306_22a30_na,Inauguracao*Granja,13,2023-06-24,,,,705,96.99,Regular,Alcance,Socios,Meta Ads,12629
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_alcance_interesses_2306_22a30_na,Inauguracao*Granja,4,2023-06-25,,,,489,63.09,Regular,Alcance,Socios,Meta Ads,12630
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_alcance_interesses_2306_22a30_na,Inauguracao*Granja,5,2023-06-26,,,,374,38.53,Regular,Alcance,Socios,Meta Ads,12631
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_alcance_interesses_2306_22a30_na,Inauguracao*Granja,0,2023-06-27,,,,200,19.74,Regular,Alcance,Socios,Meta Ads,12632
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_trafego_interesses_2306_22a27_na,Inauguracao*Granja,39,2023-06-22,,,,5413,124.244,Regular,Trafego,Socios,Youtube Ads,12633
